MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20161018,NV,29.23,70.77,36.60,21.68,0.26,0.00,2016-10-18,2016-10-24,1
20161011,NV,19.65,80.35,36.60,21.68,0.26,0.00,2016-10-11,2016-10-17,1
20161004,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-10-04,2016-10-10,1
20160927,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-27,2016-10-03,1
20160920,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-20,2016-09-26,1
20160913,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-13,2016-09-19,1
20160906,NV,30.99,69.01,34.25,21.68,0.26,0.00,2016-09-06,2016-09-12,1
20160830,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-30,2016-09-05,1
20160823,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-23,2016-08-29,1
20160816,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-16,2016-08-22,1
20160809,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-09,2016-08-15,1
20160802,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-02,2016-08-08,1
20160726,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-07-26,2016-08-01,1
20160719,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-07-19,2016-07-25,1
20160712,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-07-12,2016-07-18,1
20160705,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-07-05,2016-07-11,1
20160628,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-28,2016-07-04,1
20160621,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-21,2016-06-27,1
20160614,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-14,2016-06-20,1
20160607,NV,32.80,67.20,34.25,21.68,5.15,0.00,2016-06-07,2016-06-13,1
20160531,NV,32.80,67.20,34.25,21.68,5.39,0.00,2016-05-31,2016-06-06,1
20160524,NV,28.53,71.47,62.14,28.41,5.39,0.00,2016-05-24,2016-05-30,1
20160517,NV,28.17,71.83,62.14,36.25,5.39,0.00,2016-05-17,2016-05-23,1
20160510,NV,22.73,77.27,62.33,36.25,23.17,0.00,2016-05-10,2016-05-16,1
20160503,NV,22.73,77.27,62.33,38.65,23.17,0.00,2016-05-03,2016-05-09,1
20160426,NV,6.19,93.81,62.81,38.84,23.17,0.00,2016-04-26,2016-05-02,1
20160419,NV,6.19,93.81,62.81,38.84,23.17,0.00,2016-04-19,2016-04-25,1
20160412,NV,6.16,93.84,62.81,38.84,23.20,1.12,2016-04-12,2016-04-18,1
20160405,NV,6.16,93.84,62.81,38.84,23.20,1.12,2016-04-05,2016-04-11,1
20160329,NV,5.75,94.25,59.30,36.44,23.20,1.12,2016-03-29,2016-04-04,1
20160322,NV,5.75,94.25,59.30,36.44,23.20,1.12,2016-03-22,2016-03-28,1
20160315,NV,5.75,94.25,60.38,37.11,23.20,1.12,2016-03-15,2016-03-21,1
20160308,NV,5.75,94.25,60.38,37.11,23.20,4.56,2016-03-08,2016-03-14,1
20160301,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-03-01,2016-03-07,1
20160223,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-02-23,2016-02-29,1
20160216,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-02-16,2016-02-22,1
20160209,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-02-09,2016-02-15,1
20160202,NV,1.35,98.65,71.80,40.76,25.48,4.79,2016-02-02,2016-02-08,1
20160126,NV,1.35,98.65,71.74,40.76,25.48,4.80,2016-01-26,2016-02-01,1
20160119,NV,1.35,98.65,73.26,40.76,25.48,4.80,2016-01-19,2016-01-25,1
20160112,NV,1.35,98.65,79.90,64.40,31.40,9.35,2016-01-12,2016-01-18,1
20160105,NV,1.34,98.66,90.76,64.40,31.40,9.35,2016-01-05,2016-01-11,1
20151229,NV,1.34,98.66,93.08,65.49,31.74,9.35,2015-12-29,2016-01-04,1
20151222,NV,1.34,98.66,93.08,65.49,31.74,9.35,2015-12-22,2015-12-28,1
20151215,NV,0.03,99.97,93.78,66.21,31.74,9.35,2015-12-15,2015-12-21,1
20151208,NV,0.01,99.99,93.78,66.21,31.94,9.35,2015-12-08,2015-12-14,1
20151201,NV,0.01,99.99,93.78,66.21,31.94,9.35,2015-12-01,2015-12-07,1
20151124,NV,0.01,99.99,93.78,66.75,31.94,9.35,2015-11-24,2015-11-30,1
20151117,NV,0.01,99.99,93.78,66.75,31.94,9.35,2015-11-17,2015-11-23,1
20151110,NV,0.01,99.99,94.76,73.19,31.94,9.35,2015-11-10,2015-11-16,1
20151103,NV,0.01,99.99,94.76,73.20,31.94,9.92,2015-11-03,2015-11-09,1
20151027,NV,0.01,99.99,94.76,73.20,35.21,15.93,2015-10-27,2015-11-02,1
20151020,NV,0.01,99.99,94.76,73.20,35.21,15.93,2015-10-20,2015-10-26,1
20151013,NV,0.01,99.99,94.76,75.92,37.52,15.93,2015-10-13,2015-10-19,1
20151006,NV,0.01,99.99,94.76,75.92,37.52,15.93,2015-10-06,2015-10-12,1
20150929,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-29,2015-10-05,1
20150922,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-22,2015-09-28,1
20150915,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-15,2015-09-21,1
20150908,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-09-08,2015-09-14,1
20150901,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-09-01,2015-09-07,1
20150825,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-25,2015-08-31,1
20150818,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-18,2015-08-24,1
20150811,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-11,2015-08-17,1
20150804,NV,0.00,100.00,94.78,76.08,39.86,11.08,2015-08-04,2015-08-10,1
20150728,NV,0.00,100.00,94.78,76.08,39.86,11.08,2015-07-28,2015-08-03,1
20150721,NV,0.00,100.00,94.78,76.08,47.52,11.08,2015-07-21,2015-07-27,1
20150714,NV,0.00,100.00,95.13,76.08,47.52,11.08,2015-07-14,2015-07-20,1
20150707,NV,0.00,100.00,95.13,76.08,47.52,11.08,2015-07-07,2015-07-13,1
20150630,NV,0.00,100.00,95.13,76.10,47.52,11.08,2015-06-30,2015-07-06,1
20150623,NV,0.00,100.00,95.13,76.10,47.52,11.08,2015-06-23,2015-06-29,1
20150616,NV,0.00,100.00,95.13,76.10,47.52,11.08,2015-06-16,2015-06-22,1
20150609,NV,0.00,100.00,99.93,80.60,49.45,16.63,2015-06-09,2015-06-15,1
20150602,NV,0.00,100.00,99.93,86.99,49.45,18.38,2015-06-02,2015-06-08,1
20150526,NV,0.00,100.00,99.93,86.99,49.45,18.38,2015-05-26,2015-06-01,1
20150519,NV,0.00,100.00,99.93,87.00,49.45,18.38,2015-05-19,2015-05-25,1
20150512,NV,0.00,100.00,99.93,87.00,49.21,18.38,2015-05-12,2015-05-18,1
20150505,NV,0.00,100.00,99.93,87.00,49.21,18.38,2015-05-05,2015-05-11,1
20150428,NV,0.00,100.00,99.93,87.00,49.21,18.38,2015-04-28,2015-05-04,1
20150421,NV,0.00,100.00,99.93,86.67,49.12,18.38,2015-04-21,2015-04-27,1
20150414,NV,0.00,100.00,99.93,85.72,47.96,18.38,2015-04-14,2015-04-20,1
20150407,NV,0.00,100.00,99.93,85.72,47.96,18.38,2015-04-07,2015-04-13,1
20150331,NV,0.00,100.00,99.93,79.50,47.96,18.38,2015-03-31,2015-04-06,1
20150324,NV,0.00,100.00,99.93,67.32,47.96,18.38,2015-03-24,2015-03-30,1
20150317,NV,0.00,100.00,99.93,67.23,47.96,18.38,2015-03-17,2015-03-23,1
20150310,NV,0.00,100.00,99.93,67.23,47.96,18.38,2015-03-10,2015-03-16,1
20150303,NV,0.00,100.00,99.93,63.84,47.96,18.38,2015-03-03,2015-03-09,1
20150224,NV,0.00,100.00,99.93,63.84,47.96,18.38,2015-02-24,2015-03-02,1
20150217,NV,0.00,100.00,99.93,63.19,47.96,18.38,2015-02-17,2015-02-23,1
20150210,NV,0.00,100.00,99.93,63.19,47.96,17.43,2015-02-10,2015-02-16,1
20150203,NV,0.00,100.00,99.93,63.08,47.95,17.43,2015-02-03,2015-02-09,1
20150127,NV,0.00,100.00,99.93,68.25,50.06,17.43,2015-01-27,2015-02-02,1
20150120,NV,0.00,100.00,96.97,68.25,48.38,12.18,2015-01-20,2015-01-26,1
20150113,NV,0.00,100.00,96.98,68.25,48.38,12.18,2015-01-13,2015-01-19,1
20150106,NV,0.00,100.00,96.98,68.25,48.38,11.89,2015-01-06,2015-01-12,1
20141230,NV,0.00,100.00,96.98,68.25,48.38,11.89,2014-12-30,2015-01-05,1
